#NUMBER      ALPHA_J2000          DELTA_J2000
#ID              RA                  DEC
#                deg                 deg
 153738  1.498723021027E+002  1.516173907892E+000
 153887  1.501610303906E+002  1.517545746467E+000
 153928  1.496989199476E+002  1.517161573546E+000
 154066  1.500504840137E+002  1.515422278915E+000
 154090  1.497839562718E+002  1.514960435506E+000
 154098  1.505897061441E+002  1.517333716735E+000
 154132  1.498986516367E+002  1.516762760344E+000
 154161  1.502819634565E+002  1.515945275511E+000
 154191  1.503609053661E+002  1.517449953244E+000
 154192  1.505226739931E+002  1.518144542407E+000
 154213  1.501734772337E+002  1.514571346268E+000
 154314  1.502225233729E+002  1.513053359136E+000
 154344  1.503010915142E+002  1.516833888980E+000
 154368  1.500800019040E+002  1.517090460269E+000
 154380  1.502377470693E+002  1.516847860904E+000
 154391  1.499199973047E+002  1.515673698434E+000
 154403  1.502928567156E+002  1.517838199613E+000
 154467  1.498461943350E+002  1.518336005968E+000
 154494  1.501685401899E+002  1.517898334038E+000
 154573  1.505736337487E+002  1.516980114054E+000
 154610  1.504358240016E+002  1.516972492818E+000
 154701  1.504418902911E+002  1.515994208533E+000
 154754  1.498997627806E+002  1.517942486329E+000
 154922  1.500855511570E+002  1.518375332577E+000
 154923  1.497358689288E+002  1.519322305366E+000
 154928  1.500737655020E+002  1.517972632766E+000
 155027  1.505558332724E+002  1.516195542078E+000
 155074  1.498976322734E+002  1.516656486608E+000
 155108  1.502553900005E+002  1.515694142277E+000
 155134  1.500974228936E+002  1.519292849515E+000
 155145  1.498054293217E+002  1.518176517160E+000
 155176  1.501282287475E+002  1.516419001269E+000
 155197  1.506186382285E+002  1.517603010179E+000
 155284  1.500489660918E+002  1.517285080343E+000
 155353  1.505115429117E+002  1.518249608478E+000
 155398  1.500942584776E+002  1.518017424096E+000
 155436  1.503006391665E+002  1.515067310871E+000
 155458  1.498347219039E+002  1.519055053300E+000
 155537  1.503880680483E+002  1.518214453207E+000
 155572  1.497337569160E+002  1.515303813436E+000
 155621  1.499801466260E+002  1.519334772900E+000
 155639  1.497070338376E+002  1.518575844151E+000
 155642  1.497985089098E+002  1.519426261152E+000
 155677  1.500312993861E+002  1.516221750934E+000
 155692  1.496597428569E+002  1.516765892045E+000
 155698  1.501948977793E+002  1.518817175813E+000
 155793  1.498257568627E+002  1.518299178397E+000
 155809  1.499950341111E+002  1.520535537743E+000
 155878  1.497727994799E+002  1.520276008132E+000
 155897  1.504434973298E+002  1.518976199035E+000
 155914  1.501050914217E+002  1.515658122668E+000
 155966  1.500911232733E+002  1.520861586373E+000
 156031  1.498227561017E+002  1.519559928521E+000
 156067  1.500430678352E+002  1.519681162922E+000
 156135  1.502468127519E+002  1.517700117960E+000
 156167  1.502949866639E+002  1.516652279612E+000
 156215  1.500165681210E+002  1.517792884818E+000
 156239  1.502852050173E+002  1.520217809910E+000
 156252  1.496696373492E+002  1.520006386318E+000
 156255  1.501050593062E+002  1.520466536401E+000
 156291  1.496933651045E+002  1.520711526386E+000
 156320  1.497137262616E+002  1.516548648792E+000
 156361  1.498184552663E+002  1.520414242843E+000
 156368  1.496230661697E+002  1.520257951850E+000
 156406  1.496953074115E+002  1.518964617621E+000
 156424  1.503563890639E+002  1.517862052692E+000
 156441  1.503289347552E+002  1.520653803878E+000
 156512  1.505455236577E+002  1.519773429807E+000
 156522  1.495845869173E+002  1.520007014291E+000
 156584  1.495628906271E+002  1.521683547970E+000
 156623  1.503397499897E+002  1.519965077598E+000
 156714  1.497327777342E+002  1.518729845817E+000
 156736  1.495721074946E+002  1.520043500430E+000
 156796  1.496719491322E+002  1.520664775935E+000
 156799  1.503711264689E+002  1.520203518021E+000
 156875  1.496444725801E+002  1.521406701177E+000
 156926  1.496568460269E+002  1.520020071272E+000
 156937  1.500974597023E+002  1.521623059521E+000
 157035  1.499820246306E+002  1.521004710406E+000
 157056  1.496569069622E+002  1.521404159615E+000
 157139  1.505548239751E+002  1.522383855929E+000
 157148  1.497062664069E+002  1.519829564593E+000
 157185  1.502441759116E+002  1.518428701311E+000
 157204  1.500362880784E+002  1.522247938061E+000
 157206  1.501170090230E+002  1.519855039808E+000
 157265  1.499836567057E+002  1.521725521846E+000
 157301  1.497230269161E+002  1.517405100879E+000
 157379  1.502362159237E+002  1.516759875661E+000
 157517  1.499036675517E+002  1.521924803315E+000
 157659  1.499553191299E+002  1.521640707861E+000
 157670  1.495639244761E+002  1.522174904944E+000
 157691  1.502674501471E+002  1.518565257046E+000
 157759  1.504591218108E+002  1.520441197590E+000
 157875  1.506106046235E+002  1.523195880434E+000
 157943  1.506086802698E+002  1.521786722585E+000
 157980  1.504723133604E+002  1.522163420452E+000
 158040  1.501209318049E+002  1.521221701631E+000
 158107  1.499274813697E+002  1.522902672549E+000
 158291  1.503413907272E+002  1.523607897021E+000
 158382  1.497095347628E+002  1.525210884697E+000
 158403  1.505131230723E+002  1.522689786141E+000
 158431  1.499080890167E+002  1.522944686117E+000
 158552  1.495585218290E+002  1.522829912217E+000
 158577  1.495903074388E+002  1.523210401597E+000
 158815  1.496509094097E+002  1.523000535367E+000
 158828  1.495668024781E+002  1.523952091056E+000
 158834  1.500416320378E+002  1.523914968699E+000
 158852  1.499246910759E+002  1.522145839929E+000
 158856  1.500946516695E+002  1.523066087452E+000
 158956  1.495841265023E+002  1.523685886226E+000
 159011  1.502248253174E+002  1.523775608190E+000
 159064  1.499514368523E+002  1.524011044835E+000
 159130  1.496522839652E+002  1.524331138403E+000
 159152  1.505889166026E+002  1.525152143688E+000
 159232  1.502839181637E+002  1.523777233754E+000
 159301  1.501314935572E+002  1.524776218066E+000
 159356  1.497450253763E+002  1.521135575074E+000
 159357  1.501977256534E+002  1.523031978402E+000
 159384  1.497861330188E+002  1.523369545817E+000
 159396  1.496185046096E+002  1.524659036578E+000
 159404  1.495960883386E+002  1.524934237220E+000
 159440  1.506051551047E+002  1.523913143097E+000
 159457  1.496539086608E+002  1.523182983946E+000
 159473  1.498135242598E+002  1.525504061650E+000
 159541  1.501908329718E+002  1.525520209252E+000
 159599  1.501681104373E+002  1.525302312150E+000
 159645  1.497691992878E+002  1.520088640904E+000
 159654  1.503679795844E+002  1.522654562701E+000
 159668  1.498733101356E+002  1.522780678886E+000
 159692  1.501698718154E+002  1.525809676592E+000
 159698  1.498911797918E+002  1.522707095319E+000
 159846  1.499545344460E+002  1.525743513359E+000
 159862  1.500146004530E+002  1.526232633509E+000
 159917  1.503971055970E+002  1.520123341735E+000
 159997  1.496147661810E+002  1.523346901270E+000
 160001  1.499743633737E+002  1.523638517058E+000
 160117  1.497840565143E+002  1.523230928786E+000
 160143  1.503061698763E+002  1.525620849350E+000
 160145  1.495959043897E+002  1.523782784360E+000
 160173  1.500791752197E+002  1.525330619348E+000
 160187  1.501250260127E+002  1.520431366005E+000
 160195  1.501513913180E+002  1.523535770463E+000
 160196  1.495641548389E+002  1.523646548342E+000
 160201  1.500902697827E+002  1.525944476914E+000
 160284  1.500613327485E+002  1.525621392792E+000
 160286  1.502668966191E+002  1.521992840762E+000
 160290  1.505090813226E+002  1.525152954992E+000
 160302  1.503165487130E+002  1.524101726452E+000
 160313  1.506055481544E+002  1.524497846879E+000
 160343  1.497849403401E+002  1.524908293804E+000
 160362  1.505144554708E+002  1.525379610305E+000
 160413  1.496776943043E+002  1.526131569312E+000
 160426  1.502213081221E+002  1.526824818238E+000
 160433  1.500063050249E+002  1.525782726773E+000
 160457  1.497967797247E+002  1.525274681291E+000
 160462  1.501920242372E+002  1.523397923291E+000
 160527  1.502837806628E+002  1.522548210550E+000
 160598  1.501634543178E+002  1.526241930518E+000
 160602  1.503541108301E+002  1.526914765668E+000
 160614  1.497668609730E+002  1.523779364281E+000
 160620  1.500634947201E+002  1.526497769865E+000
 160637  1.495853083116E+002  1.525489857378E+000
 160648  1.501994436249E+002  1.525423522926E+000
 160661  1.502725785904E+002  1.525620267050E+000
 160686  1.497451616991E+002  1.525836542258E+000
 160853  1.497822138200E+002  1.525993115641E+000
 160862  1.500924243311E+002  1.526329847522E+000
 161005  1.504524929327E+002  1.527873561862E+000
 161018  1.498156012004E+002  1.526129874137E+000
 161045  1.502972180052E+002  1.527488728850E+000
 161065  1.499878060855E+002  1.524273217424E+000
 161148  1.502060762017E+002  1.525603421703E+000
 161159  1.504464935627E+002  1.525948773787E+000
 161202  1.505754118325E+002  1.526315933258E+000
 161234  1.496109307125E+002  1.527453915090E+000
 161240  1.497690790272E+002  1.525394388804E+000
 161338  1.504758222247E+002  1.524819584689E+000
 161349  1.504994577612E+002  1.526442080263E+000
 161358  1.505268511698E+002  1.526813142071E+000
 161360  1.502223206537E+002  1.526254485022E+000
 161380  1.503402325891E+002  1.525343054434E+000
 161414  1.502941657575E+002  1.527478875286E+000
 161675  1.503346056304E+002  1.525121335759E+000
 161692  1.498170386136E+002  1.527161859923E+000
 161726  1.500174787767E+002  1.527857681767E+000
 161835  1.500493725602E+002  1.526427416111E+000
 161870  1.505762856247E+002  1.528954237418E+000
 161926  1.505795135470E+002  1.527711997058E+000
 161971  1.499572051140E+002  1.526070295316E+000
 161995  1.500323682786E+002  1.528500365415E+000
 162033  1.497919654708E+002  1.528675510467E+000
 162120  1.503615097736E+002  1.527328523601E+000
 162157  1.501344029836E+002  1.526127517178E+000
 162166  1.502859453974E+002  1.527499787495E+000
 162178  1.495633722603E+002  1.525468579951E+000
 162261  1.496723972844E+002  1.529621614967E+000
 162272  1.499965641201E+002  1.528093328228E+000
 162376  1.502057916924E+002  1.527718652246E+000
 162396  1.504852158838E+002  1.529637965079E+000
 162519  1.505567316097E+002  1.527521114278E+000
 162527  1.505665560521E+002  1.528248273467E+000
 162568  1.496359173787E+002  1.525793192897E+000
 162654  1.498218752810E+002  1.529118293484E+000
 162711  1.496159320033E+002  1.527738224429E+000
 162739  1.497161626295E+002  1.528732579133E+000
 162760  1.500595237204E+002  1.528784690445E+000
 162789  1.498210970741E+002  1.528086853026E+000
 162857  1.502899887482E+002  1.527623739040E+000
 162864  1.500013361639E+002  1.528276447179E+000
 162885  1.496585420990E+002  1.529705480933E+000
 162903  1.495817158342E+002  1.529531763261E+000
 162912  1.498668168692E+002  1.523996874686E+000
 162916  1.495162460873E+002  1.529936666437E+000
 162952  1.500200189501E+002  1.528938482882E+000
 163059  1.495957977700E+002  1.529262939079E+000
 163077  1.501897105559E+002  1.525507258887E+000
 163163  1.500701845313E+002  1.530463150171E+000
 163171  1.505991742372E+002  1.529718249498E+000
 163175  1.499850474394E+002  1.529371353556E+000
 163216  1.498205806226E+002  1.530820783682E+000
 163222  1.500944098367E+002  1.528044977998E+000
 163300  1.495766787194E+002  1.530027846308E+000
 163349  1.496850196915E+002  1.530369020524E+000
 163376  1.499946283880E+002  1.529450426980E+000
 163387  1.499959901639E+002  1.529761220756E+000
 163449  1.498397081618E+002  1.530871650559E+000
 163487  1.503778800233E+002  1.530669492207E+000
 163538  1.496028647008E+002  1.530928205693E+000
 163601  1.494690101365E+002  1.530571797081E+000
 163655  1.500410375106E+002  1.528975907535E+000
 163671  1.497108936796E+002  1.531033790999E+000
 163722  1.502059678116E+002  1.528767626856E+000
 163746  1.500064207274E+002  1.528990649950E+000
 163783  1.504436387219E+002  1.529782222129E+000
 163816  1.496460557630E+002  1.531305347250E+000
 163907  1.502254699628E+002  1.531381900882E+000
 164015  1.501667993394E+002  1.531007067153E+000
 164075  1.499346276594E+002  1.530843414343E+000
 164133  1.500640363674E+002  1.529663498707E+000
 164197  1.497834244593E+002  1.528906971974E+000
 164212  1.505935709226E+002  1.530064219208E+000
 164317  1.502846023306E+002  1.529751252145E+000
 164358  1.499061889169E+002  1.530038988837E+000
 164372  1.498265561696E+002  1.532629436465E+000
 164389  1.500436680015E+002  1.529820969292E+000
 164392  1.503632480865E+002  1.529778627964E+000
 164394  1.502226921182E+002  1.532144748617E+000
 164429  1.502584138124E+002  1.531152906701E+000
 164452  1.502308066056E+002  1.528731400809E+000
 164504  1.500148708699E+002  1.532808735384E+000
 164517  1.496025532650E+002  1.532305709501E+000
 164636  1.501289802160E+002  1.531330997160E+000
 164721  1.500405112587E+002  1.530680715065E+000
 164728  1.499964831412E+002  1.531410789805E+000
 164735  1.495387502921E+002  1.529768186150E+000
 164781  1.506108312822E+002  1.530075079260E+000
 164810  1.502532582928E+002  1.532293554208E+000
 164827  1.500752799564E+002  1.531721475534E+000
 164833  1.499336167972E+002  1.533307809456E+000
 164866  1.500009020526E+002  1.532217616087E+000
 164879  1.504843988659E+002  1.533080848017E+000
 164886  1.498824357720E+002  1.532639196119E+000
 165026  1.501143766823E+002  1.532663034783E+000
 165044  1.503523893335E+002  1.532936561891E+000
 165051  1.502298412706E+002  1.529986632016E+000
 165071  1.497123059582E+002  1.532072612719E+000
