# ID_Ours 	 ID_MAGPHYS 	 Distance(Arc Seconds) 
 
13072.0	683483.0	1.14509348473e-09
13102.0	685690.0	3.41766497602e-09
13122.0	683583.0	3.06135382856e-09
13135.0	683763.0	3.71669283482e-09
13136.0	684637.0	2.27563724732e-09
13168.0	684153.0	2.12451738883e-08
13191.0	684775.0	8.13945628506e-09
13225.0	684742.0	3.28371762795e-09
13276.0	685301.0	3.39408273297e-09
13288.0	685951.0	5.79309166806e-09
13295.0	685002.0	4.65910424415e-09
13336.0	682049.0	4.31554777499e-09
13345.0	685150.0	1.57218171628e-09
13390.0	686579.0	3.21266767388e-09
13435.0	686849.0	5.08760255691e-09
13460.0	686847.0	3.97000275237e-09
13481.0	686961.0	2.42847014111e-09
13485.0	687585.0	2.60271675435e-09
13551.0	686976.0	4.75552764824e-09
13579.0	687300.0	3.68775428163e-09
13584.0	687190.0	4.14886042183e-09
13589.0	686843.0	3.55960321987e-09
13600.0	687399.0	2.37208014772e-09
13672.0	688168.0	7.7581655176e-10
13709.0	688862.0	2.79210965255e-09
13713.0	688593.0	3.95232768338e-09
13728.0	688604.0	4.59514440725e-09
13754.0	688791.0	2.80445857513e-09
13813.0	689810.0	5.06817958461e-09
13815.0	689678.0	4.59328704082e-09
13861.0	690455.0	4.38935283711e-09
13989.0	692398.0	7.55491451224e-08
14044.0	692083.0	2.31120200421e-09
14088.0	692171.0	6.37256355796e-09
14104.0	692079.0	1.52161963589e-07
14110.0	691545.0	3.95641959919e-09
14154.0	692079.0	5.63223210413e-09
14156.0	692398.0	8.53422570674e-09
14161.0	692949.0	4.30828572968e-09
14164.0	692200.0	2.36655710476e-09
14165.0	692011.0	5.19554254648e-09
14299.0	692933.0	4.38956812558e-09
14373.0	693220.0	2.826134846e-09
14385.0	693636.0	4.84271853858e-09
14538.0	694835.0	4.11610435367e-09
14551.0	696109.0	9.75135473358e-09
14593.0	696150.0	5.98705589718e-09
14644.0	696669.0	3.86729159595e-09
14691.0	697082.0	3.76396235896e-08
14696.0	696578.0	5.26781730265e-09
14706.0	695914.0	2.26609926869e-09
14709.0	696495.0	4.12148408635e-09
14718.0	696324.0	6.4868066391e-09
14723.0	698303.0	4.44776511427e-08
14748.0	698303.0	2.44884402431e-08
14918.0	698111.0	1.100813681e-08
15004.0	700949.0	3.86614855134e-09
15023.0	700256.0	4.30394733231e-08
15084.0	700256.0	1.8920227037e-08
15095.0	700757.0	7.12168050977e-09
15138.0	700093.0	5.59158737002e-09
15139.0	699875.0	4.15397913436e-09
15244.0	700080.0	6.36420951213e-09
15251.0	701308.0	3.25301185614e-09
15269.0	700545.0	5.56916985132e-09
15273.0	701264.0	4.14264918082e-09
15280.0	700500.0	5.74115657847e-09
15294.0	700707.0	6.38202971106e-09
15304.0	700642.0	3.22927586587e-09
15309.0	701265.0	3.70100259228e-08
15339.0	701326.0	4.14373137004e-09
15340.0	702117.0	3.13339320426e-09
15360.0	701586.0	4.73582160326e-09
15366.0	701696.0	6.63595923683e-09
15370.0	702874.0	1.24425633311e-07
15386.0	702127.0	3.06919271024e-09
15418.0	701913.0	6.12107387637e-09
15438.0	702238.0	6.73524991014e-09
15454.0	702874.0	3.95699983565e-08
15459.0	700270.0	5.05775028811e-09
15468.0	704321.0	6.20145579444e-09
15472.0	702072.0	4.03429858457e-09
15493.0	703474.0	8.43079409672e-09
15548.0	703355.0	6.17716495601e-09
15591.0	702910.0	7.61516878038e-09
15686.0	705365.0	3.19572751245e-09
15709.0	704831.0	4.6480062592e-09
15727.0	705335.0	1.30839275442e-07
15740.0	704764.0	3.01022549535e-09
15849.0	705116.0	2.91171048431e-09
15872.0	697556.0	2.74977971771e-09
15897.0	705530.0	3.48229098812e-09
15898.0	705335.0	2.10119622636e-08
15915.0	707597.0	2.02484956951e-08
15931.0	706436.0	7.37658498221e-09
15942.0	705800.0	5.629377234e-09
15964.0	705530.0	1.48423836344e-07
15965.0	705993.0	5.83506198626e-09
16023.0	707657.0	6.06580725761e-08
16065.0	708136.0	1.33277049353e-07
16069.0	707472.0	1.41982723773e-08
16073.0	709246.0	1.48323317631e-07
16131.0	707887.0	3.48884437837e-09
16164.0	708136.0	6.32721869304e-09
16199.0	708824.0	4.96027051453e-09
16243.0	708023.0	3.82525747906e-09
16245.0	708990.0	4.14379660435e-09
16246.0	708131.0	8.26225003248e-09
16256.0	709246.0	2.62277716279e-09
16263.0	708170.0	4.01206003582e-09
16314.0	709885.0	1.40314369361e-07
16371.0	701709.0	3.18397523372e-09
16372.0	709885.0	5.81582268541e-09
16383.0	709277.0	4.62729863841e-09
16399.0	709040.0	5.62249893952e-09
16436.0	709343.0	1.41121680415e-08
16485.0	709931.0	2.30771038614e-09
16494.0	709791.0	2.82933215444e-09
16517.0	709934.0	8.77319705975e-09
16616.0	711076.0	2.49288010443e-09
16665.0	711974.0	2.76589699452e-09
16701.0	711890.0	4.47394742855e-09
16753.0	712810.0	3.7275655712e-09
16755.0	712337.0	1.08097221412e-08
16763.0	712162.0	3.49207456307e-09
16776.0	712248.0	3.64875030758e-09
16803.0	712780.0	7.1733860675e-09
16808.0	712433.0	2.89672736461e-09
16816.0	713135.0	2.45455812601e-09
16820.0	712641.0	6.57168069359e-09
16821.0	712932.0	2.39317988773e-09
16827.0	712792.0	1.98977735814e-09
16834.0	713208.0	5.70258336307e-09
16843.0	712919.0	3.35894393035e-09
16905.0	713309.0	2.37246984845e-09
16921.0	714466.0	5.09033036912e-09
16944.0	713487.0	5.37385497051e-09
16962.0	713889.0	2.0394161488e-09
16976.0	714439.0	3.63953123171e-09
16995.0	714305.0	7.7523272533e-09
17056.0	715795.0	2.28103020757e-09
17074.0	713889.0	1.51954605899e-07
17104.0	716184.0	3.48826337387e-09
17135.0	715317.0	3.96057177503e-09
17198.0	716296.0	5.18029831902e-09
17202.0	715821.0	4.48595352365e-09
17301.0	718542.0	1.44974265312e-07
17346.0	717183.0	1.1178137776e-07
17366.0	717183.0	4.25853729824e-09
17376.0	717896.0	2.90745372708e-09
17415.0	717935.0	4.39203817648e-09
17445.0	718342.0	9.77809185908e-09
17486.0	718340.0	5.66398371644e-09
17493.0	718542.0	3.39881235905e-09
17496.0	718522.0	4.59159989507e-09
17541.0	718890.0	8.93734303692e-09
17546.0	719064.0	3.03783901719e-09
17554.0	717360.0	6.59690395817e-09
17571.0	719176.0	3.96970267008e-09
17578.0	719406.0	6.93602843883e-09
17581.0	719363.0	5.83662533387e-09
17596.0	719765.0	4.39115451737e-08
17651.0	719972.0	6.59112044836e-09
17667.0	719936.0	5.10106599721e-09
17670.0	719662.0	6.30617624653e-09
17700.0	718184.0	3.38498368688e-10
17704.0	719765.0	6.8878145007e-09
17760.0	720885.0	4.69966846479e-09
17770.0	721359.0	1.38223084587e-08
17797.0	721863.0	8.4339814092e-09
17831.0	719410.0	5.47179642961e-09
17858.0	722436.0	1.01238090766e-07
17859.0	721127.0	5.59091975721e-09
17860.0	719153.0	6.62533989661e-09
17911.0	722410.0	5.25397541062e-09
17919.0	722436.0	6.23618655993e-09
17927.0	716803.0	5.01868045592e-09
18055.0	724290.0	3.73737624058e-08
18100.0	724290.0	6.51995776111e-08
18135.0	724736.0	8.06826647469e-09
18184.0	724610.0	6.33084668703e-09
18188.0	724202.0	4.96130545327e-09
18239.0	724666.0	3.13976542253e-09
18256.0	725034.0	4.18863525364e-09
18296.0	717831.0	1.57616374842e-09
18325.0	725154.0	2.80723167448e-09
18337.0	725876.0	4.76317226042e-09
18340.0	725642.0	9.61298101131e-10
18383.0	726439.0	2.32066574696e-08
18411.0	726345.0	5.50997496831e-09
18420.0	726464.0	3.71670367693e-09
18449.0	726443.0	4.94801767638e-09
18465.0	726505.0	5.63934851996e-09
18482.0	726141.0	3.75504638827e-09
18530.0	726608.0	6.41181596276e-09
18562.0	712940.0	1.91891251253e-09
18601.0	727168.0	5.363581052e-09
18758.0	729402.0	7.6082020986e-08
18790.0	727139.0	1.34590035796e-09
18800.0	728910.0	2.79409469034e-09
18829.0	728847.0	5.21739339713e-09
18837.0	728606.0	9.7123873716e-09
18844.0	729402.0	1.94218975287e-08
18847.0	729777.0	1.28588058065e-07
18860.0	729262.0	1.81486159268e-09
18919.0	729777.0	1.82664581918e-08
18980.0	730482.0	6.7163173986e-09
18982.0	730447.0	4.84575257997e-09
18994.0	730505.0	1.31141891867e-07
19000.0	730378.0	2.77530827523e-09
19061.0	730505.0	1.19964426356e-07
19064.0	730505.0	1.06131632363e-09
19065.0	731114.0	2.98027938788e-09
19085.0	731318.0	3.80654316614e-09
19170.0	729937.0	2.94850649639e-09
19184.0	731628.0	2.59702081969e-09
19186.0	731651.0	2.55471360332e-08
19206.0	732492.0	1.41971279849e-09
19221.0	732491.0	3.5664548195e-09
19295.0	733200.0	3.06791925005e-09
19340.0	734450.0	4.61403868919e-09
19379.0	733261.0	5.87566579764e-09
19399.0	733762.0	2.9844697584e-09
19402.0	734582.0	6.57777768283e-08
19410.0	734582.0	2.10930891707e-08
19412.0	733649.0	2.76315535753e-09
19491.0	734057.0	1.46342774932e-07
19494.0	734247.0	3.87906703221e-09
19574.0	735033.0	2.73415402727e-09
19575.0	734057.0	4.69987211773e-09
19592.0	734431.0	4.33626555398e-09
19607.0	734939.0	3.02096441052e-09
19629.0	735147.0	9.83384882622e-09
19639.0	735119.0	3.84026919002e-09
19655.0	736192.0	1.54285661493e-07
19670.0	736108.0	1.31553715013e-07
19671.0	735565.0	3.15504590225e-09
19672.0	734939.0	1.40450240813e-07
19684.0	735710.0	4.33069127944e-09
19708.0	735958.0	5.02266947438e-08
19748.0	736295.0	3.87325412719e-09
19758.0	736108.0	5.43328281938e-09
19767.0	736896.0	7.34301658708e-08
19782.0	736192.0	2.15001361525e-09
19786.0	737434.0	1.87424737503e-08
19787.0	737209.0	3.41144964552e-09
19830.0	737071.0	1.28304293871e-08
19858.0	736896.0	8.82691888172e-09
19937.0	740668.0	1.44780898629e-07
19964.0	737386.0	6.11622455782e-09
19969.0	738954.0	1.64341427983e-09
20034.0	739170.0	1.22193141124e-08
20191.0	739833.0	9.17922868496e-08
20210.0	739833.0	5.49762517839e-09
20234.0	740668.0	7.60961574484e-09
20243.0	740044.0	6.89009011578e-09
20307.0	740162.0	3.551115409e-09
20311.0	740920.0	2.98117823618e-09
20348.0	741766.0	1.15136363759e-09
20349.0	741213.0	6.75898459071e-10
20364.0	740210.0	1.55436985785e-08
20435.0	742278.0	4.0275117182e-09
20440.0	742599.0	1.63784912467e-09
20444.0	742052.0	5.43771555498e-08
20445.0	742052.0	2.04352751574e-08
20459.0	742786.0	3.23901459887e-09
20606.0	744013.0	9.82714715169e-10
20619.0	744557.0	3.7729862262e-09
20620.0	743384.0	3.22897096152e-09
20660.0	745121.0	4.20347482901e-09
20680.0	744968.0	2.07115574132e-09
20705.0	744674.0	4.8039003053e-09
20795.0	745882.0	6.04965775262e-09
20873.0	746328.0	2.9652223367e-08
20877.0	746328.0	1.10914688869e-08
20894.0	744268.0	2.72564082624e-09
20931.0	746747.0	2.77182028673e-09
21022.0	740767.0	4.80002658458e-09
21025.0	747851.0	4.12939790133e-09
21027.0	748156.0	5.93324595277e-09
21040.0	747545.0	5.3142201987e-09
21053.0	748294.0	3.17639981283e-09
21141.0	749128.0	2.38835574426e-09
21180.0	749530.0	1.61306949775e-09
21268.0	749573.0	4.87115456845e-08
21324.0	750120.0	2.92054444037e-09
21326.0	750424.0	5.05276247586e-09
21367.0	751642.0	7.04032981939e-09
21436.0	751667.0	3.68019554643e-09
21442.0	751993.0	5.36111143349e-09
21504.0	751495.0	9.30990927086e-10
21508.0	751619.0	2.74176654897e-09
21655.0	752908.0	1.82782582215e-09
21699.0	753389.0	4.98535160201e-08
21706.0	753112.0	3.42107717206e-09
21750.0	753704.0	2.35548384416e-09
21790.0	751062.0	9.56263460783e-09
21795.0	755144.0	9.88557157369e-08
21840.0	754868.0	6.12342508871e-09
21860.0	754372.0	6.80955016931e-09
21875.0	756425.0	2.24352646092e-09
21902.0	754790.0	5.08857163282e-09
21918.0	756106.0	5.21774421495e-10
21942.0	755807.0	1.20294412222e-09
21947.0	755231.0	3.98261194012e-09
21975.0	756278.0	1.3977653408e-07
22067.0	756731.0	1.34756076913e-08
22079.0	756578.0	1.60571436166e-08
22082.0	757149.0	7.28806070638e-09
22097.0	755417.0	2.89226088688e-09
22120.0	756357.0	1.43589582237e-08
22127.0	756278.0	4.90011114839e-09
22205.0	756076.0	3.59112807855e-09
22216.0	758557.0	3.24753355398e-09
22242.0	757799.0	3.05722826145e-09
22252.0	757920.0	4.72633974736e-09
22278.0	759837.0	1.25613910365e-07
22292.0	759395.0	1.45692026989e-07
22336.0	758675.0	3.88045660737e-09
22365.0	759124.0	1.09263249333e-07
22367.0	759395.0	5.08639815563e-09
22369.0	759124.0	6.01300775357e-09
22401.0	760096.0	5.11184198755e-09
22411.0	759397.0	4.22552784043e-09
22474.0	760055.0	4.21839257432e-09
22492.0	759837.0	6.05334817263e-09
22515.0	760850.0	7.84977993254e-09
22529.0	759981.0	5.7549677934e-09
22576.0	760837.0	3.22547959634e-09
22599.0	761428.0	2.27046571753e-09
22620.0	763293.0	1.15554801856e-07
22626.0	762220.0	1.2261849176e-08
22636.0	761518.0	1.52561511641e-08
22649.0	762284.0	5.84341341165e-09
22663.0	762016.0	3.11437913763e-09
22665.0	762317.0	3.49543425643e-10
22684.0	761839.0	4.99618029406e-09
22703.0	762509.0	5.01336729694e-09
22705.0	762152.0	2.16510988146e-08
22709.0	763293.0	7.62379815042e-09
22754.0	763631.0	3.70931538995e-09
22761.0	763181.0	7.87397874031e-09
22778.0	763723.0	1.39593013123e-07
22801.0	763983.0	6.58348702763e-09
22811.0	759643.0	7.40572893597e-10
22837.0	763723.0	1.32969612239e-07
22878.0	764298.0	5.41592755255e-09
22918.0	764862.0	1.08749416675e-09
22919.0	764349.0	4.16330055403e-09
22934.0	765126.0	1.4167891183e-07
22937.0	765126.0	4.16854285258e-09
22964.0	764953.0	5.20929372838e-09
22993.0	765673.0	5.18313969381e-09
23040.0	765794.0	4.43202655182e-09
23047.0	765906.0	4.8781092432e-09
23053.0	763723.0	4.07351532485e-09
23056.0	766124.0	1.69574348936e-08
23068.0	765920.0	7.28203517509e-09
23122.0	765532.0	3.75182164435e-09
23149.0	766712.0	1.31142954667e-07
23150.0	766674.0	6.03835187234e-09
23166.0	766712.0	2.7151876929e-09
23191.0	767549.0	5.24238147727e-09
23255.0	767831.0	8.01850236531e-09
23260.0	767831.0	1.23069492367e-07
23270.0	768673.0	4.01475167396e-09
23339.0	756099.0	5.59091838887e-09
23368.0	769541.0	1.13813473084e-07
23395.0	769541.0	4.99172121752e-09
23467.0	771251.0	2.15869733861e-09
23478.0	766830.0	4.98372685127e-09
23512.0	771319.0	1.68346432313e-09
23536.0	771462.0	5.19351885499e-09
23554.0	771065.0	3.00755731312e-09
23563.0	771550.0	6.15598621378e-09
23564.0	770887.0	5.07947260763e-09
23581.0	771081.0	1.1532109702e-08
23582.0	771739.0	1.62520988419e-08
23586.0	771629.0	1.88598669276e-09
23613.0	771203.0	8.21185082728e-09
23664.0	771839.0	4.73964550769e-09
23761.0	772906.0	3.66598002098e-09
23783.0	773691.0	5.01687116158e-09
23826.0	774953.0	1.13629673871e-08
23859.0	774500.0	4.06658713409e-09
23893.0	774809.0	1.41978899317e-07
23914.0	774809.0	3.82946063855e-09
23949.0	769217.0	6.48142284031e-09
23958.0	775806.0	4.89833982963e-09
23984.0	775210.0	2.18810541802e-09
23986.0	775870.0	7.15534352377e-09
24026.0	775794.0	5.60835952031e-09
24033.0	777099.0	4.18267721127e-09
24046.0	777034.0	6.22069867869e-09
24052.0	776468.0	4.89485932959e-09
24075.0	776406.0	1.02531452747e-08
24081.0	776852.0	3.40261119438e-09
24094.0	776558.0	3.35822252327e-09
24140.0	778366.0	1.54304002706e-08
24155.0	778366.0	1.01349817457e-07
24180.0	777503.0	1.350463036e-09
24185.0	776834.0	2.5257555164e-09
24256.0	778269.0	1.28661695331e-07
24257.0	780098.0	9.93990560219e-09
24280.0	779575.0	4.05764976913e-09
24302.0	778469.0	3.33272917065e-09
24313.0	772385.0	4.97395371505e-09
24344.0	778269.0	3.15680008932e-09
24345.0	778665.0	5.66128207205e-09
24372.0	779076.0	3.13928165656e-08
24374.0	778849.0	3.79777537204e-09
24379.0	779468.0	3.20275190017e-09
24407.0	779701.0	9.02375719846e-09
24409.0	779177.0	3.32020557052e-09
24421.0	780155.0	1.67029328345e-09
24427.0	780064.0	4.56486064537e-08
24431.0	779815.0	1.46570536511e-07
24443.0	780064.0	2.44768408069e-08
24474.0	780038.0	1.4050007814e-09
24477.0	779815.0	8.10570589374e-09
24487.0	780086.0	3.84302340599e-09
24501.0	780806.0	4.80473848092e-09
24521.0	780253.0	2.58651386785e-09
24535.0	782234.0	1.34266796873e-08
24540.0	781337.0	4.35144655603e-09
24541.0	780672.0	5.14006264844e-09
24544.0	780478.0	3.77450560783e-09
24547.0	780338.0	3.50005959383e-09
24561.0	780308.0	8.29933921335e-09
24564.0	781705.0	4.78520641531e-09
24613.0	781986.0	2.46065498215e-09
24635.0	781353.0	1.46018859572e-08
24654.0	782058.0	6.75361582029e-09
24673.0	782291.0	1.05107658328e-08
24698.0	781167.0	1.07831187848e-07
24705.0	781976.0	6.23222327365e-09
24726.0	782338.0	1.26994516242e-09
24782.0	782819.0	6.21445483593e-09
24795.0	783324.0	1.50248260664e-09
24799.0	783047.0	3.80237523567e-09
24828.0	781167.0	5.8175568596e-09
24844.0	783018.0	3.81930428256e-09
24890.0	782043.0	6.39235838883e-09
24902.0	784397.0	1.53358387808e-07
24906.0	785903.0	2.5067729986e-09
24913.0	784274.0	5.36352069387e-09
24916.0	784193.0	4.29528563453e-09
24922.0	784397.0	4.30826628317e-09
24944.0	784895.0	4.47276600221e-09
25003.0	785354.0	4.59724613684e-09
25015.0	785559.0	5.04960733662e-09
25028.0	785305.0	4.50738849269e-09
25096.0	785528.0	7.57670638704e-09
25104.0	786440.0	4.78198312751e-09
25115.0	786127.0	7.2167441406e-09
25138.0	786339.0	1.50162906875e-08
25139.0	786404.0	2.99398061727e-09
25153.0	787192.0	5.02267159796e-09
25166.0	786976.0	4.12062240105e-09
25168.0	786603.0	6.4001241755e-10
25176.0	787145.0	6.55176361145e-09
25193.0	789438.0	1.81365111692e-08
25198.0	792646.0	2.97069771155e-09
25201.0	790247.0	5.18653645574e-09
25206.0	787952.0	4.02700435047e-09
25314.0	789358.0	5.3360290304e-09
25336.0	788979.0	5.63446590306e-09
25375.0	790432.0	3.90371825132e-09
25452.0	790460.0	5.91498131588e-09
25455.0	793259.0	2.20793586536e-09
25487.0	794603.0	4.55124877742e-09
25496.0	789979.0	2.3960752999e-09
25515.0	792577.0	4.27267831882e-09
25518.0	792734.0	4.28026079999e-09
25549.0	791593.0	2.40087882694e-09
25568.0	792502.0	2.71953156174e-09
25596.0	793006.0	8.45252602779e-08
25604.0	791647.0	6.58679880125e-09
25614.0	793684.0	4.90938469907e-09
25669.0	794792.0	2.34585761344e-09
25695.0	795254.0	4.05338882013e-09
25708.0	793005.0	6.23550628053e-09
25737.0	794806.0	3.3023236891e-09
25755.0	794981.0	6.05686085847e-09
25759.0	795893.0	4.24292302466e-08
25776.0	795931.0	2.77026834738e-09
25779.0	792725.0	4.73301324956e-09
25781.0	794024.0	9.08732909291e-09
25800.0	794024.0	8.37451188289e-08
25810.0	798621.0	2.75712068448e-09
25812.0	795685.0	3.23435629351e-09
25844.0	793517.0	1.42444377044e-08
25850.0	798604.0	2.74480007543e-09
25851.0	793853.0	5.29903634387e-09
25858.0	796251.0	2.73897489551e-09
25862.0	793892.0	4.80035047881e-09
25869.0	795770.0	1.45705237819e-08
25877.0	795745.0	6.02065649716e-09
25893.0	795931.0	1.5142652792e-07
25915.0	794872.0	5.92911072373e-09
25918.0	796177.0	4.59608578563e-09
25946.0	793855.0	9.53498351156e-09
25952.0	796201.0	3.7595261156e-09
25963.0	796503.0	1.66131892886e-09
25968.0	797238.0	3.3713232685e-09
25971.0	795745.0	1.4215498941e-07
25975.0	796258.0	1.87390276356e-08
25997.0	799168.0	5.88878012138e-09
26014.0	800112.0	9.66665943265e-09
26018.0	796258.0	6.39798765922e-08
26027.0	797104.0	5.44335400766e-09
26041.0	794848.0	8.09302229109e-09
26062.0	795694.0	2.62721540326e-09
26098.0	799133.0	5.67452812968e-09
26140.0	799168.0	1.31461858712e-07
26176.0	797422.0	3.84219002331e-09
26212.0	797093.0	5.00954509756e-09
26222.0	799321.0	4.2930678396e-09
26224.0	795958.0	1.02929017905e-09
26238.0	800244.0	3.14344502838e-09
26245.0	799582.0	3.36658694991e-09
26330.0	798371.0	7.25911745777e-09
26340.0	800278.0	3.10308715661e-09
26368.0	801263.0	1.78272091212e-09
26379.0	800940.0	7.85087894371e-09
26380.0	800281.0	5.31979027405e-09
26398.0	801268.0	5.16064820001e-09
26430.0	800340.0	2.96573066411e-09
26446.0	799007.0	3.6290162815e-09
26463.0	801009.0	6.13593625802e-09
26471.0	801726.0	4.38003645856e-09
26490.0	799514.0	9.95779273808e-09
26531.0	803344.0	3.5687275514e-09
26532.0	800453.0	6.94797277938e-09
26548.0	803799.0	7.59877151929e-09
26599.0	802962.0	7.36081162273e-09
26617.0	802069.0	4.58714488123e-09
26621.0	801413.0	1.08071236113e-08
26642.0	802625.0	3.58623371926e-09
26659.0	800767.0	6.39100267256e-09
26680.0	802060.0	8.41579376734e-09
26730.0	806946.0	3.61398752938e-09
26734.0	804552.0	3.63212826205e-09
26736.0	803971.0	6.88576073563e-09
26749.0	803697.0	8.26020307809e-09
26760.0	807474.0	2.86663434187e-09
26768.0	803989.0	4.47767379966e-09
26769.0	803072.0	1.10296733372e-08
26779.0	802734.0	4.21086625396e-08
26784.0	803989.0	1.52678548495e-07
26802.0	805189.0	1.94992477199e-08
26883.0	804078.0	5.53808894338e-09
26959.0	804854.0	2.55985194172e-09
26977.0	806947.0	2.89002919987e-08
27020.0	807633.0	1.06188223911e-08
27036.0	809229.0	1.54685003269e-09
27064.0	811558.0	3.20711476963e-09
27085.0	808037.0	1.32682897309e-08
27104.0	807662.0	1.4326548253e-09
27137.0	807633.0	6.87499808468e-08
27161.0	806710.0	2.27702151203e-08
27171.0	806710.0	1.60408959948e-08
27195.0	809381.0	3.22426145729e-09
27223.0	809560.0	6.04964171203e-09
27230.0	808249.0	4.53955838153e-09
27279.0	809037.0	4.35676788966e-09
27282.0	810488.0	2.93347376037e-08
27287.0	808757.0	3.80849915867e-09
27292.0	808556.0	1.49539262332e-09
27303.0	809828.0	4.27892436814e-09
27309.0	809674.0	7.50032142911e-09
27309.0	810228.0	1.42949178821e-07
27311.0	809674.0	1.34993895516e-07
27311.0	810228.0	7.1803974959e-09
27329.0	810219.0	7.03775952802e-09
27359.0	809780.0	6.70598802372e-09
27364.0	809674.0	1.43559365532e-07
27366.0	813443.0	4.50966884743e-09
27385.0	810829.0	2.87962322873e-09
27387.0	810961.0	2.12905644937e-09
27390.0	810488.0	6.25714908709e-08
27419.0	809843.0	4.87957517472e-09
27448.0	812877.0	2.05418026944e-09
27452.0	809352.0	5.66985690754e-09
27454.0	813956.0	4.36690607715e-09
27466.0	811091.0	4.89680388585e-09
27471.0	811012.0	2.13480696965e-09
27475.0	811058.0	5.54163163572e-09
27528.0	812877.0	1.41098659254e-07
27533.0	814088.0	6.41098118382e-09
27544.0	811082.0	1.80467325845e-09
27570.0	811521.0	2.18993877133e-09
27618.0	814665.0	3.08388550529e-09
27640.0	810793.0	7.11354555659e-09
27670.0	814766.0	3.0822752448e-09
27693.0	812274.0	4.77397533072e-09
27709.0	818349.0	4.81541060067e-09
27713.0	812333.0	3.55406484026e-09
27736.0	812657.0	5.24656823608e-09
27787.0	814475.0	5.43273562289e-09
27796.0	813154.0	5.41044637727e-09
27805.0	813436.0	1.49778441153e-08
27829.0	813457.0	1.50915050964e-08
27836.0	815840.0	1.41381363488e-07
27853.0	815840.0	4.56059300019e-08
27856.0	815840.0	1.56192324534e-08
27877.0	816106.0	6.79827306699e-09
27925.0	816236.0	6.73409890954e-09
27983.0	818815.0	4.42798762254e-09
27991.0	817724.0	5.8892409935e-09
28036.0	816054.0	6.31526272528e-09
28072.0	818278.0	2.61591501393e-09
28121.0	816883.0	5.43985553777e-09
28164.0	819831.0	5.62174358866e-09
28243.0	817116.0	1.33570043683e-07
28246.0	817116.0	9.3359872946e-09
28272.0	819460.0	7.02262599504e-09
28279.0	819541.0	4.73608692207e-09
28337.0	820838.0	4.09276429995e-08
28345.0	819228.0	3.09775741785e-09
28380.0	819851.0	7.199121444e-09
28427.0	823776.0	1.12875948092e-09
28466.0	822634.0	5.40384307755e-09
28472.0	824894.0	4.84405017335e-09
28510.0	822818.0	3.13279163104e-08
28514.0	820902.0	3.74371091762e-09
28547.0	821556.0	6.57754054652e-09
28621.0	825913.0	7.01207648487e-09
28649.0	822483.0	3.36212705231e-09
28655.0	828975.0	3.18317008503e-09
28730.0	824251.0	4.63243703829e-09
28746.0	827839.0	2.95157118638e-09
28749.0	824794.0	3.34137097094e-09
28752.0	826017.0	8.28189653893e-09
28778.0	831074.0	4.01498509869e-09
28791.0	828157.0	7.44966870947e-09
28816.0	830593.0	1.99910506671e-09
28850.0	826702.0	5.35720211157e-08
28882.0	827242.0	4.08628217858e-09
28888.0	826052.0	1.31095464834e-07
28934.0	820899.0	7.59813205307e-09
28957.0	828572.0	3.95958865551e-08
28977.0	826052.0	5.81658357717e-09
28979.0	824695.0	2.56138705877e-09
29005.0	827643.0	3.23304777873e-09
29007.0	820976.0	5.06186070997e-09
29034.0	823667.0	9.32726753181e-09
29040.0	826438.0	5.98773724603e-09
29041.0	829031.0	7.72204356237e-09
29042.0	828157.0	1.12576845927e-07
29076.0	827643.0	1.31331811094e-07
29085.0	826865.0	4.51917465633e-09
29094.0	828572.0	5.92933402563e-08
29097.0	820459.0	3.94882951586e-09
29109.0	822053.0	4.06863682306e-09
29119.0	826017.0	1.44306226364e-07
29481.0	588961.0	8.5198954074e-08
29766.0	595708.0	1.40358424414e-07
29998.0	601452.0	1.44090202988e-07
30255.0	608574.0	8.33910791278e-08
30847.0	623330.0	1.33796632388e-07
30999.0	628777.0	1.35840857022e-07
31341.0	636373.0	1.43699203072e-07
33892.0	695869.0	5.40752869306e-09
34083.0	702874.0	1.52562931736e-07
37623.0	796371.0	1.38569473678e-07
38215.0	813176.0	3.92673349454e-08
38221.0	813176.0	2.08583205661e-08
38506.0	820930.0	1.14198760114e-07
