1055.0	-0.39314	-2.34579
1056.0	-1.28195	-0.06937
1058.0	-0.2773	-0.3755
1060.0	-0.23814	-0.05703
1074.0	0.12156	nan
1091.0	-0.501	-0.33759
1092.0	0.95304	0.51118
1094.0	nan	nan
1099.0	-0.0968	0.20692
1100.0	-0.42289	nan
1105.0	1.15656	nan
1106.0	-1.88929	-0.27927
1110.0	-0.37408	-0.13067
1115.0	nan	-0.35451
1120.0	nan	-0.7224
1129.0	0.11952	-0.15234
1130.0	-0.37502	-0.0347
1131.0	-0.11208	-0.08943
1136.0	0.08406	0.59457
1138.0	0.42287	nan
1141.0	-0.42384	0.19189
1143.0	nan	0.28596
1145.0	0.11355	-0.68092
1157.0	nan	nan
1167.0	-0.50302	nan
1178.0	0.45198	-0.68453
1179.0	-0.00644	-0.0744
1180.0	1.39115	1.00073
1190.0	nan	-0.36679
1194.0	-0.41544	-0.33432
1200.0	nan	nan
1212.0	-0.16321	-0.02449
1215.0	nan	0.45231
1226.0	-0.49851	-0.56436
1232.0	-0.32163	-0.10103
1235.0	-0.93442	nan
1239.0	0.05345	-0.03923
1242.0	-0.02237	-0.05142
1247.0	-0.39656	-0.40184
1253.0	-0.46488	-0.28844
1265.0	nan	nan
1266.0	0.13761	-0.16132
1269.0	nan	0.56101
1272.0	-0.32806	-0.32231
1276.0	0.06014	-0.73683
1281.0	-0.89057	-0.77632
1283.0	-0.82742	-0.1622
1285.0	0.07753	0.30004
1286.0	-0.26702	-0.16924
1287.0	nan	nan
1298.0	-0.23672	0.31526
1300.0	-0.11273	-0.15059
1301.0	-0.11707	-0.11911
1307.0	-0.03009	0.07421
1312.0	-0.87894	nan
1315.0	-0.43535	-0.55808
1316.0	nan	-0.22498
1320.0	nan	nan
1322.0	nan	-0.43419
1324.0	-0.55777	-0.33092
1331.0	-0.38296	-0.5094
1333.0	0.07256	-1.36452
1334.0	nan	nan
1337.0	-0.45441	-0.55751
1339.0	0.60385	nan
1346.0	-0.28618	-0.25015
1349.0	-0.44134	-0.55258
1350.0	nan	-0.44007
1355.0	nan	-0.18993
1356.0	-0.95529	0.03238
1357.0	-0.06733	-0.51551
1359.0	0.00724	-1.12603
1365.0         0.140200088755338930.2855306965661344
1369.0	-0.94367	0.52832
1377.0	-0.40128	-0.43988
1380.0	nan	-1.2828
1390.0	nan	nan
1393.0	nan	-0.66661
1395.0	-0.31054	-0.45399
1396.0         0.14598926133039880.17445915968195422
1399.0	0.37586	-0.00023
1409.0	-0.32301	-0.30528
1424.0	0.06358	-0.25781
1429.0	-0.13565	-1.33179
1433.0	nan	0.38865
1441.0	-0.44869	-0.55758
1443.0	nan	-0.9262
1445.0	-0.80097	-0.17922
1446.0	-0.64839	-0.40581
1447.0	-0.75754	-0.62396
1449.0	-0.12229	-0.17896
1452.0	-0.03945	-0.93229
1462.0	-0.1438	nan
1465.0	-0.68316	-0.32207
1469.0	-0.32187	-0.49868
1470.0	-0.00475	-0.23811
1474.0	nan	0.71688
1485.0	-0.32592	-0.50855
1491.0	0.23439	0.0031
1493.0	-0.34624	-0.4614
1496.0	-0.30128	-0.72399
1501.0	0.00692	0.26737
1516.0	nan	-0.93369
1520.0	-0.02672	nan
1535.0	-0.32894	-0.13879
1540.0	0.08437	0.14819
1549.0	-0.38874	-0.42228
1550.0	nan	-0.04531
1560.0	nan	-0.22864
1566.0	0.05779	-0.27566
1568.0	nan	-0.55399
1572.0	-0.03991	0.05706
1580.0	0.67437	nan
1581.0	0.20272	0.53503
1586.0	-0.31183	-0.36165
1588.0	-0.81043	0.06473
1589.0         0.173978743204259540.4398244580866375
1592.0	nan	0.21594
1594.0	0.27719	nan
1598.0	-0.34301	-0.76455
1599.0	-0.42989	nan
1602.0	0.1254	0.02972
1603.0	-0.09323	0.3217
1604.0	0.05357	0.22531
1606.0	nan	0.28203
1608.0	-1.02759	0.13126
1612.0	-0.73436	-0.01461
1614.0	-0.87627	-0.38322
1615.0	0.65046	0.03421
1616.0	-0.13915	0.04751
1617.0	-0.01484	nan
1618.0	-0.69498	-0.34818
1627.0	-0.24668	-0.16002
1632.0	-0.65281	0.03315
1640.0	0.49879	1.16983
1643.0	nan	nan
1650.0	-0.24108	0.20672
1651.0	0.06518	0.11031
1652.0	-0.17081	-0.25111
1658.0	-0.1102	0.1824
1667.0	-0.42947	nan
1673.0	-0.34596	-0.21681
1674.0	-0.21234	-2.46486
1676.0	-0.24883	-0.17805
1677.0	-0.21849	0.21019
1684.0	-0.05323	-0.30705
1685.0	0.58532	nan
1688.0	-0.20147	-1.02982
1694.0	-0.01578	-0.05474
1700.0	nan	0.47969
1702.0	nan	nan
1707.0	-0.56688	-0.59834
1710.0	-0.45057	-0.61843
1711.0	nan	nan
1712.0	-0.89184	nan
1714.0	-0.41795	-0.39966
1715.0	-0.38826	-0.22153
1717.0	0.09753	-0.0476
1719.0         0.27888709035038020.5603359418371961
1721.0	0.34625	0.11217
1726.0	-0.42749	-0.31207
1727.0	0.1453	0.04927
1728.0	-0.26665	-0.18587
1743.0	0.25993	nan
1749.0	nan	nan
1752.0	-0.16461	-0.04132
1753.0	-0.38545	-0.37406
1754.0	-0.31699	-0.36088
1755.0	-0.27411	0.41207
1761.0	-0.77487	-0.55895
1762.0	-0.39156	-0.73119
1767.0	0.59732	0.1859
1777.0	-0.31449	0.30489
1778.0	-0.07408	0.38449
1780.0	nan	nan
1781.0	-0.25872	nan
1784.0	nan	0.78019
1787.0	0.13391	nan
1792.0         0.45935633358767210.48435491314628726
1794.0	0.0843	-0.62114
1797.0	0.06744	-0.24809
1806.0	-0.39572	-1.44729
1811.0	nan	-1.2122
1815.0	-0.3875	-0.21978
1821.0	0.44653	-0.21005
1825.0	0.49325	0.16482
1827.0	-0.56782	-0.38345
1834.0	0.36044	0.7446
1841.0	0.02345	nan
1845.0	-0.07895	-0.11198
1855.0	-0.24304	-0.35759
1858.0	0.19688	nan
1862.0	-0.0744	nan
1865.0	-0.27686	-0.04955
1868.0	-0.08071	0.20225
1890.0	0.22158	0.04751
1894.0	-0.43548	-0.60789
1895.0	-0.10584	-0.57143
1896.0	-0.30953	nan
1897.0	-0.20013	-0.00614
1900.0	-1.36767	-0.19008
1901.0	-1.11833	-0.40727
1904.0	-0.46884	-0.13146
1915.0	0.00346	-0.1206
1916.0	-0.48934	-0.3878
1920.0	0.0736	-0.58626
1921.0         0.370530987766182150.5309672617442062
1925.0	nan	0.50984
1935.0	nan	-0.91454
1936.0	-0.34787	-0.51857
1937.0	nan	0.71131
1938.0	nan	nan
1941.0	0.18871	nan
1944.0	nan	0.61984
1947.0	nan	nan
1948.0	-0.22962	-0.22177
1953.0	-0.48936	-0.15638
1954.0         0.47043835364720210.6805650961024333
1960.0	-0.15822	-0.18318
1962.0	-0.37465	-0.29499
1965.0	nan	0.01533
1966.0	-0.03824	-0.1986
1970.0	0.46028	0.26048
1977.0	0.07697	-0.05149
1978.0	-0.89319	-0.87616
1981.0	0.09615	0.05214
1982.0	-0.01873	0.59012
1997.0	0.19638	0.11905
2003.0	0.25336	-0.92505
2005.0	-0.48511	-0.40155
2010.0	0.11535	-0.02851
2011.0	-0.41944	nan
2014.0	0.03026	-0.31225
2016.0	-0.28003	-0.28331
2021.0	0.01	nan
2033.0	nan	nan
2036.0	-0.90459	0.22866
2039.0	1.12199	0.43133
2043.0	-0.32081	nan
2057.0	nan	0.02017
2060.0	nan	-0.15628
2063.0	-0.34398	-0.60328
2066.0	-0.32365	-0.38392
2067.0	-0.18836	-0.26577
2069.0	nan	nan
2075.0	nan	0.11041
2080.0	-0.20659	-0.46327
2085.0	-0.01652	-0.09007
2088.0	-0.01461	nan
2089.0	-0.09897	-0.1536
2093.0	-0.01753	-0.31024
2103.0	-0.33694	-0.3257
2110.0	-0.35857	0.25256
2114.0	-0.19944	-0.42811
2123.0	-0.4793	nan
2124.0	-0.1191	-1.28681
2139.0	-0.17325	-0.40775
2141.0	nan	nan
2144.0	-0.00083	-0.58676
2151.0	-0.1745	-0.68805
2156.0	nan	nan
2164.0	0.02152	-0.39099
2173.0	-0.16915	0.00952
2177.0	0.31866	0.8723
2185.0	-0.33434	-0.30156
2190.0	-0.0487	nan
2213.0	0.08515	-0.51008
2225.0	0.36396	nan
2231.0	-0.53774	-0.18395
2233.0	-0.65047	-1.19014
2238.0	-0.31738	-0.32628
2241.0	-0.42319	-0.57804
2244.0	-0.41149	-0.56171
2245.0	-0.52865	-0.36859
2247.0	-0.74828	-0.65743
2253.0	-0.37059	0.03775
2265.0	-0.32917	-0.25245
2266.0         0.38285382348173520.5920549126708063
2270.0	-0.21992	0.14609
2274.0	nan	0.3815
2277.0	nan	-0.85768
2280.0	nan	nan
2283.0	-0.28536	0.06812
2285.0	-0.3532	-0.03834
2292.0	-0.47124	-0.27692
2296.0	0.15884	nan
2298.0	nan	nan
2304.0	-0.07071	-0.13767
2305.0	-0.34524	-0.70181
2312.0	nan	nan
2316.0	0.84394	0.58362
2323.0	-0.43167	-0.4491
2335.0	-0.43011	-0.55953
2337.0	nan	nan
2338.0	-0.40998	-0.01941
2339.0	nan	nan
2348.0	0.63484	-0.2734
2349.0	0.24648	nan
2366.0	nan	nan
2372.0	-0.51102	-0.67611
2377.0	-0.04167	0.09378
2379.0	nan	-1.14077
2381.0	0.48129	0.06913
2387.0	-0.13869	0.61752
2390.0	-0.13137	-0.02433
2405.0	nan	nan
2406.0	-0.20673	-0.49328
2413.0	-0.41446	-0.53938
2419.0	-0.07595	-0.59206
2422.0	-0.39288	-0.12668
2433.0	nan	nan
2438.0	nan	nan
2441.0	0.87835	nan
2442.0	-0.3637	-0.27755
2443.0	nan	nan
2446.0	-0.29535	-0.30843
2449.0	0.46355	0.23128
2451.0	-0.46169	-0.52421
2458.0	0.0032	-0.83793
2459.0	-0.22963	-0.28448
2463.0	-0.22208	0.06772
2466.0	-0.11026	-0.19257
2470.0	-0.08015	nan
2472.0	-0.33734	0.40969
2473.0	-0.3096	-0.29678
2478.0	-0.11601	-0.45171
2483.0	-0.67293	nan
2486.0	-0.40441	-1.57691
2488.0	-0.13642	-0.4434
2495.0	-0.25259	-0.4131
2496.0	-0.41496	-0.38441
2500.0	-0.18747	-0.09598
2504.0	-0.21489	-0.26147
2505.0	-0.15168	-0.08018
2512.0	-0.14781	-0.22107
2513.0	-0.72483	nan
2518.0	-0.21239	-0.3075
2519.0	0.00109	-0.24813
2522.0	-0.16071	-0.16601
2526.0	nan	-1.01046
2542.0	-0.07329	-0.14028
2543.0	0.12205	-0.05237
2544.0	-0.22217	-0.15036
2548.0	-0.24497	-0.00434
2550.0	-0.28433	-0.21921
2556.0	nan	-0.34045
2560.0	-0.57896	-0.43001
2561.0	-0.02769	nan
2563.0	-0.11989	0.0712
2565.0	-0.14318	-0.53959
2571.0	nan	nan
2578.0	-0.30162	-0.24645
2584.0	-0.65881	nan
2588.0	nan	nan
2608.0	1.39056	1.38084
2612.0	nan	nan
2617.0	nan	nan
2619.0	-0.42104	-0.2495
2622.0	0.10768	-0.19847
2626.0	-0.11924	-0.27706
2629.0	-1.26848	-0.94151
2632.0         0.120999603313408670.25307032909359284
2633.0	-0.11808	-0.17088
2644.0	-0.76447	-0.4365
2650.0	0.47168	nan
2668.0	0.17911	-0.70039
2674.0	0.17593	nan
2677.0	-0.22336	0.43905
2679.0	nan	0.63238
2687.0	-0.74162	-0.94991
2688.0	0.15953	-0.09695
2695.0	0.87039	nan
2696.0	-0.39597	-0.28295
2697.0	0.03777	nan
2699.0	-1.05614	nan
2703.0	0.20541	-0.40261
2713.0	0.28505	-0.55949
2731.0	0.01789	nan
2734.0	-0.60397	-0.28384
2738.0	nan	nan
2746.0	-0.12609	nan
2754.0	-0.31792	-0.43547
2755.0	-0.96041	-1.06008
2757.0	-0.60635	0.08965
2769.0	0.14292	0.02699
2775.0	-0.21785	-0.81168
2776.0	-0.29531	0.40365
2777.0	-0.00953	-0.2661
2778.0	0.26999	-0.00714
2779.0	nan	nan
2782.0	-0.45551	-0.51236
2790.0	nan	-0.30308
2797.0	-0.62409	-0.76178
2800.0	0.36273	-0.08336
2814.0	-0.07412	-0.13055
2820.0	nan	-0.60996
2836.0	-0.55334	-0.47658
2839.0	-0.1714	-0.80936
2840.0	0.08637	-0.12257
2841.0	-0.09131	nan
2843.0         0.73863799724763280.6503793033975925
2844.0	nan	0.30256
2847.0	nan	0.44564
2849.0	-0.33204	-0.85284
2857.0	0.01432	nan
2869.0	0.25019	0.06849
2877.0	-0.50092	-0.52175
2888.0	-0.02305	nan
2894.0	-0.58281	-0.63228
2901.0	-0.29773	-0.30126
2903.0	-0.77293	-0.5078
2925.0	0.25628	-0.24398
2932.0	0.22881	-0.25203
2933.0	nan	nan
2934.0	-0.67651	-1.0237
2938.0	0.49613	0.11723
2960.0	-1.51024	nan
2965.0	-0.21399	0.08902
2973.0	-0.13265	-0.15478
2997.0	-0.2881	-0.29122
3000.0	0.08796	-0.17175
3008.0	-0.23064	-0.27629
3015.0	-0.11259	nan
3018.0	-0.2007	-0.47203
3033.0	0.30696	0.06174
3040.0	-0.69604	0.02049
3041.0	nan	nan
3044.0	nan	0.49803
3058.0	-0.63359	nan
3068.0	nan	nan
3071.0	-0.25736	-1.2856
3077.0	-0.13259	-0.19283
3081.0	-0.65327	nan
3082.0	0.19186	-0.09963
3092.0	nan	0.27392
3106.0	0.05307	nan
3109.0	-1.11658	nan
3118.0	-0.29439	-0.26955
3120.0	nan	nan
3125.0	0.03158	nan
3128.0	-0.23952	-0.94724
3132.0	nan	nan
3134.0	0.29052	-0.50308
3135.0	-0.53703	-0.1127
3139.0	-0.19105	-0.41041
3150.0	-0.20183	-0.44768
3161.0	-1.25493	-0.20221
3168.0	0.58459	0.35064
3175.0	-0.08842	0.62284
3178.0	-0.30632	-0.64062
3182.0	nan	-0.93078
3186.0	-0.05963	0.72849
3187.0         0.377237446109786770.38254126461523724
3213.0	nan	1.77193
3219.0	-0.3352	-1.04874
3233.0	-0.66856	-0.40571
3237.0	0.31874	-0.20747
3238.0	-0.29734	-0.4954
3243.0	nan	nan
3245.0	-0.84869	-0.44278
3254.0	-0.2363	-0.17601
3255.0	nan	nan
3258.0	nan	nan
3263.0	1.06193	nan
3264.0	-0.54391	0.27829
3271.0	-0.18215	-0.34583
3282.0	-0.07044	-0.18987
3291.0	-0.28175	-0.17838
3293.0	-0.52333	nan
3300.0	-0.10214	-0.0579
3301.0	0.18312	0.06955
3318.0	nan	nan
3319.0	-0.33773	-0.37019
3320.0	-0.13378	-0.0329
3324.0	-1.64003	nan
3325.0	-0.80251	-1.63198
3330.0	-0.20753	-2.5161
3333.0	-0.06703	0.03225
3338.0	-0.24817	0.04897
3339.0	nan	1.06827
3341.0	-0.16217	-0.29391
3355.0	-0.25553	-0.30187
3358.0	-0.34816	-0.28555
3360.0	0.45796	nan
3366.0	-1.16223	nan
3367.0	-0.08253	-0.21551
3368.0	nan	-0.17331
3377.0	-0.69073	-0.71419
3386.0	-0.36924	-0.193
3406.0	0.4276	0.19577
3408.0	-0.05646	0.31595
3417.0         0.191218367879714520.3226050968158295
3424.0	-0.28177	0.53035
3437.0	nan	0.74162
3439.0	-0.48091	nan
3440.0	-0.86722	nan
3447.0	nan	nan
3450.0	-0.69506	nan
3458.0	-0.5265	-0.11547
3459.0	0.02091	-0.44419
3460.0	nan	-0.01674
3469.0	-0.23092	-0.74509
3470.0	-0.37375	-0.67086
3483.0	-0.73626	0.19978
3489.0	0.0732	-0.11463
3493.0	-0.17882	-0.57117
3501.0	nan	-0.30635
3505.0	-0.14389	-0.52537
3508.0	-0.04231	-0.06566
3509.0	-0.1052	0.09476
3510.0	-0.18202	0.24016
3514.0	nan	0.34415
3520.0	-0.29325	nan
3530.0	-0.08007	-0.12931
3532.0	-0.21952	-0.3103
3537.0	nan	-0.50668
3546.0	-0.11569	-0.02687
3548.0	-0.12444	-0.44358
3556.0	-1.1916	nan
3557.0	-0.40495	-1.56948
3563.0	0.05106	-0.5938
3565.0	0.43255	0.09423
3566.0	nan	-0.65361
3568.0	nan	0.5376
3580.0	-0.39421	-0.38342
3584.0	-0.14142	-0.16224
3594.0	-0.48504	-0.31587
3595.0	nan	-1.3881
3598.0	-0.154	0.16937
3599.0	nan	0.07778
3600.0	-1.06326	-0.43006
3605.0	0.1917	0.11531
3607.0	nan	0.27436
3616.0	-0.51147	-0.83851
3617.0	-1.70724	-0.96425
3618.0	nan	nan
3627.0	-0.54308	-0.33288
3634.0	-1.7076	-0.97661
3639.0	nan	nan
3640.0	-0.01358	0.09786
3642.0	0.40915	-0.02818
3648.0         0.409719738171298360.30631660819178363
3654.0         0.70480909919328160.8099344963231718
3657.0	0.06469	-0.23566
3661.0	-0.16065	0.07438
3662.0	0.06037	0.38834
3671.0	nan	0.12447
3672.0	-0.21116	0.49779
3676.0	0.39148	0.77243
3681.0	0.10609	nan
3694.0	-0.18294	0.10854
3705.0	0.00461	nan
3707.0	-0.26584	nan
3708.0	0.26026	-0.38687
3711.0	-0.5602	-0.23566
3712.0	nan	-0.24782
3731.0	-0.36779	-0.51614
3732.0	-0.89553	-0.13639
3741.0	0.09678	0.40866
3750.0	0.40702	0.96206
3757.0	-0.30828	-0.21674
3760.0	0.13289	nan
3763.0	nan	1.53898
3779.0	nan	nan
3784.0	-0.06354	-0.27307
3794.0         0.162816681788083670.33742210577612225
3797.0	-0.60823	-2.40114
3809.0	0.20764	0.10971
3825.0	-0.48938	-1.43022
3827.0	0.00622	-0.35109
3834.0	-0.27744	0.17315
3842.0	-0.2163	-0.44673
3845.0	-0.30396	-0.20441
3846.0	nan	-0.19731
3851.0	0.16229	nan
3864.0	-0.50267	-0.54011
3869.0	-0.4641	-0.43476
3870.0	nan	nan
3871.0	0.00609	-0.21315
3873.0	-0.27877	-0.34798
3874.0	-0.44413	-0.54166
3896.0	nan	0.04547
3900.0         0.31516027771397370.5672116280422748
3908.0	-0.47202	-0.14185
3913.0	nan	0.91004
3918.0	-0.49619	-0.02652
3919.0	-0.28269	-0.4536
3920.0	-0.04896	-0.39603
3927.0	nan	nan
3928.0	-0.17679	-0.30954
3933.0	-0.02387	0.60603
3941.0	-0.00742	0.27296
3945.0	0.04659	-0.15806
3946.0	-0.23716	-0.14559
3955.0	-0.30923	-0.15221
3965.0	0.3502	nan
3971.0	0.32498	nan
3972.0	-0.20878	-0.60194
3982.0	-0.29949	-0.17647
3993.0	nan	nan
4007.0	-0.54687	-0.31302
4010.0	-0.00201	nan
4015.0	-0.37022	-0.28113
4017.0	1.21315	0.95204
4021.0	-0.24416	-0.36924
4027.0	-0.27136	-0.49142
4034.0	-0.4895	-0.59637
4038.0	-0.54561	-0.43796
4049.0	-0.01972	-0.22761
4051.0	-0.24123	0.77877
4059.0	-0.34433	-0.34526
4063.0	-0.25324	0.31022
4064.0	nan	-0.11115
4072.0	-0.11162	-0.5064
4073.0	0.18043	nan
4077.0	-0.33854	-0.47305
4081.0	nan	nan
4092.0	-0.01526	-0.32541
4093.0	-0.29199	-0.10841
4101.0	-3.14442	nan
4103.0	-0.11003	nan
4106.0	nan	-0.63983
4107.0	nan	0.0546
4116.0	-0.07465	0.79543
4117.0	0.19232	-0.01922
4119.0	-0.01568	-0.0687
4124.0	-0.21935	-0.50696
4138.0	nan	-0.21488
4140.0	-0.02608	-0.14177
4143.0	nan	nan
4150.0	nan	-0.08405
4151.0	nan	-0.01097
4154.0	-0.5263	-0.58496
4159.0	0.19371	nan
4161.0	nan	0.57041
4172.0	-0.32136	-0.41157
4182.0	-0.42755	0.37146
4183.0	0.25022	nan
4191.0	-0.20777	-0.21421
4192.0	-0.71872	0.10605
4198.0	-0.39802	-0.48389
4213.0	0.44495	-0.86355
4218.0	-0.37823	-0.32874
4232.0	nan	0.34764
4235.0	nan	nan
4236.0	0.34832	-0.28096
4248.0	-0.91334	-0.15179
4249.0	-0.22581	-0.88615
4251.0	-0.38403	-0.35462
4272.0	nan	0.55565
4274.0	-0.20605	-0.01665
4277.0	0.20075	-0.74924
4280.0	-0.38345	-0.52375
4290.0	-0.28405	0.59453
4301.0	-0.01155	0.14338
4310.0	nan	0.28585
4318.0	nan	-0.74169
4320.0	-0.48099	-0.57722
4323.0	-0.07345	-0.86555
4325.0	0.46984	nan
4333.0	-0.27218	-0.40634
4343.0	0.0123	-0.11799
4351.0	nan	nan
4364.0         0.108310697365648940.3987634936045993
4365.0	-0.3274	0.11613
4373.0	-0.28336	-0.45995
4376.0	0.09258	nan
4378.0	-0.25014	-0.38478
4379.0	nan	0.26674
4384.0	0.14245	-0.2438
4395.0	0.10785	0.11849
4409.0	-0.19678	-0.67119
4411.0	0.09074	nan
4412.0	-0.17351	-0.11474
4420.0	-0.53936	-0.61602
4421.0	nan	0.53052
4424.0	-0.02626	-0.60206
4431.0	-1.18155	0.2259
4432.0	-0.43224	-0.1441
4436.0	nan	nan
4437.0	-0.23723	0.16501
4439.0	0.02448	nan
4441.0	-0.38656	-0.15157
4448.0	-0.224	nan
4459.0	-0.34785	-0.04797
4461.0	-0.14444	-0.62476
4463.0	nan	-0.7349
4465.0	-0.38499	-0.60732
4471.0	-0.68952	0.03032
4472.0	-0.18748	-0.15963
4473.0	-0.13748	-0.30772
4486.0	-0.44076	-0.542
4487.0	nan	0.48542
4490.0         0.30919184822475460.22803657198900087
4492.0	-0.8359	nan
4502.0	-0.19391	-0.08808
4509.0	nan	0.44451
4510.0	0.06226	-0.41848
4517.0	-0.19656	-0.84129
4522.0	-0.2374	-0.12391
4526.0	nan	nan
4528.0	nan	nan
4530.0	0.75362	-0.95697
4532.0	-0.26696	-0.66263
4536.0	-0.25303	-0.17031
4540.0	-0.38083	-0.55736
4545.0	-0.39358	0.01613
4554.0	-0.48503	-0.70685
4555.0	0.12779	nan
4565.0	0.07731	0.31986
4571.0	nan	0.35526
4573.0	-0.48512	-0.56257
4575.0	nan	nan
4606.0	0.01936	-0.08048
4618.0	nan	-0.46745
4623.0	-0.01773	-0.34782
4630.0	-0.49628	-0.2365
4631.0	nan	nan
4639.0	0.12718	nan
4645.0	nan	-0.00173
4649.0	-0.30454	-0.14829
4650.0	0.31195	0.00702
4652.0	0.45416	-0.7322
4653.0	0.11092	-0.37071
4659.0	0.22057	-0.09622
4660.0	-0.43941	nan
4662.0	nan	0.3145
